符合條件商品
資料日期：2026年  6月 23日
策略,	.常用
274	,"2208.TW","台船","17.55","-2.5","4483","3.33","203","127.45","0.79","-0.21","9","0","0","0","0","0","0","0","0","0.07","-0.28","-27","-82","-35","-0","-0.3","-0.3","0","0.07","上市航運業","造船業","造船業",台灣第一大造船公司
275	,"2211.TW","長榮鋼","94.3","-0.53","327","1.05","393","41.71","0.31","1.17","2","20","10","0","0","0","0","0","0","0.13","0.12","8","25","-6","-0","0.1","0.1","0","0","上市鋼鐵","鋼構","傳產其他,回收焚化／掩埋清運,條鋼,鋼構",長榮集團旗下之鋼結構製造廠
276	,"2221.TW","大甲","49.7","-5.87","2902","10.8","21","4.23","1.48","0.73","13","17","76","0","1","1","0","0","0","0","-3.34","4","19","16","0","0.3","0.3","0.76","0","上櫃其他","不鏽鋼品","不鏽鋼,不鏽鋼品",台灣最大不鏽鋼管配件製造商
277	,"2227.TW","裕日車","49.75","1.02","40","2.74","149","30","0.02","-0.86","3","0","0","0","0","0","0","0","0","0","-0.33","-12","-12","-21","0","0","0","0","0.06","上市汽車","汽車銷售","汽車銷售,汽車服務相關,汽機車零組件",裕隆集團為NISSAN在台灣地區研發及銷售成立之公司
278	,"2228.TW","劍麟","87","-1.92","130","2.14","69","7.98","0.11","0.54","8","24","33","1","0","0","0","0","0","0.59","-0.91","-2","2","-4","0","0.1","0.1","0","0","上市汽車","安全氣囊","汽機車零組件,汽車內裝,安全氣囊,傳產其他",為汽車安全氣囊零組件製造商
279	,"2230.TW","泰茂","26.2","-1.5","237","2.63","18","6.8","0.06","-1.37","11","0","0","0","0","0","0","0","0","0.49","1.1","-27","63","65","0","-0","0","0","0.16","上櫃居家生活","活塞","流通業,食品飲料相關通路,汽機車零組件,活塞",台灣知名汽車活塞環廠商
280	,"2231.TW","為升","92.9","-1.48","523","3.18","126","13.59","0.49","-1.96","5","0","0","0","0","0","0","0","0","0.28","-0.13","-20","-24","-12","0","-0.3","-0.3","0","0.24","上市汽車","車用電子","車用電子,胎壓監測系統,倒車雷達",主要經營電裝品、TPMS及毫米波雷達銷售
281	,"2233.TW","宇隆","284","-9.98","2051","6.34","171","6.03","5.92","0.96","6","64","9","1","0","0","0","0","0","0.53","-0.3","1","1","-3","0","-2.1","-2.1","0","0.42","上市汽車","汽機車零組件","汽機車零組件,傳產其他,金屬加工/製品,機械零組件,自行車零件,減速機,產業機械",汽車噴油嘴零件大廠
282	,"2235.TW","謚源","30.25","-2.42","1","0","11","3.59","0","-0.07","10","1350","1","0","0","0","0","0","0","0.08","-0.22","-3","62","9","0","-0","0","0","0.1","上櫃電機機械","車用冷卻系統","汽機車零組件,汽車空調,汽車內裝,車用冷卻系統",為車用水箱風扇製造商，堤維西為其最大股東
283	,"2236.TW","百達-KY","135","-1.46","222","4.01","84","6.33","0.3","-0.42","11","29","38","1","1","0","0","0","0","0.9","-0.04","12","27","17","0","0","0","0.37","0.19","上市汽車","汽機車零組件","汽機車零組件",全球唯二汽車零組件一條龍之新加坡商
284	,"2239.TW","英利-KY","22.3","-1.76","75","1.76","26","11.77","0.02","-3.39","6","0","0","0","0","0","0","0","0","0.18","0.11","-27","-11","-10","0","-0","0","0","0.15","上市汽車","汽機車零組件","汽機車零組件,車用金屬成型,車用沖壓件",台商企業，為大陸整車廠提供汽車結構件
285	,"2241.TW","艾姆勒","47.65","-7.66","4390","7.75","50","10.46","2.14","-0.43","6","0","0","0","1","0","0","1","0.81","1.87","-1.51","-35","40","35","0","0.9","0.9","1.04","0","上市汽車","汽機車零組件","汽機車零組件",主要生產電動車及油電混合車的逆變器散熱產品
286	,"2243.TW","宏旭-KY","46.55","0","1084","7.95","32","7.74","0.48","0.02","6","17","35","0","1","0","0","1","0.57","3.45","-1.97","-1","17","108","0","-0","0","1.79","0","上市汽車","汽機車零組件","汽機車零組件",大陸台資第一大、行業前五大的車身模具廠
287	,"2247.TW","汎德永業","235","0.21","53","1.49","190","8.07","0.13","0.51","6","27","22","1","1","0","0","0","0","-0.49","-0.76","10","-24","-30","0","0.1","0.1","0.19","0","上市汽車","汽車銷售","汽車銷售,汽車服務相關",豪華進口車代理商
288	,"2250.TW","IKKA-KY","60.9","-0.65","116","1.47","22","3.64","0.07","-0.28","6","40","15","0","0","0","0","0","0","-0.02","0.41","-17","-15","-9","0","-0","0","0","0.13","上市汽車","汽機車零組件","汽機車零組件,家電零組件,家電",能率集團旗下，日本車用沖壓件OEM廠商
289	,"2301.TW","光寶科","223.5","-3.46","58205","7.56","5176","231.61","134.9","1.31","2","44","5","0","1","0","0","0","0","-0.77","4.14","4","30","23","-29.7","47.7","18","0.85","0","上市電腦及週邊設備","電源供應器","車用電子,車用鋰電池,LED,LED封裝,LED照明產品,電源供應器,無線充電,機殼,電子其他,電子零件元件,鍵盤,光碟機／燒錄機,無線網路設備系統(WLAN),網通設備,事務機器,電池,週邊產品,光通訊,太陽能,PV Inverter,電腦系統業,光纖被動元件",台灣電源供應器大廠
290	,"2302.TW","麗正","45.65","-4.2","8583","9.44","76","16.63","4.05","0.06","9","0","0","0","1","0","0","0","0","0.37","1.2","-12","22","17","0","-0.5","-0.5","1.95","0","上市半導體","二極體","分離式元件,二極體,電晶體",台灣整流二極體廠商
291	,"2303.TW","聯電","170","6.25","550643","5.31","21381","1257.7","949.17","0.52","9","50","18","0","1","1","0","0","0","0.54","-1.63","1","18","9","-108.3","138.4","30.1","2.33","0","上市半導體","晶圓代工","晶圓代工,IC製造",全球前十大晶圓代工廠之一
292	,"2305.TW","全友","37.1","0.27","14818","5.81","76","20.57","5.46","0.1","8","423","2","0","1","1","0","0","0","0.03","3.82","-3","98","66","0","-0","0","1.5","0","上市電腦及週邊設備","掃瞄器","診斷與監測用醫材,醫學影像裝置,掃瞄器,設備儀器商,量測儀器,週邊產品",光罩持股，經營工業用、醫療等數位掃描器
293	,"2308.TW","台達電","2080","-3.26","14787","4.19","54029","259.75","312.34","9.9","9","64","14","0","1","0","0","0","0","-0.3","3.36","0","44","38","-84.6","-13.9","-98.5","0.82","0.24","上市電子零組件","電源供應器","UPS,車用電子,車用鋰電池,LED,LED照明產品,電源供應器,變壓器,無線充電,被動元件,晶片電阻,電感,其他電子零件,散熱風扇馬達,電子零件元件,散熱模組,顯示器,投影機,網通設備,系統整合,軟體業,雲端科技,Internet技術與基礎設施,電池,太陽能,PV Inverter,車用充電相關,機器人,充電樁,電力設備",全球最大的交換式電源供應器廠商
294	,"2312.TW","金寶","34.55","-1.99","34889","5.82","520","150.58","12.08","-0.02","8","20","40","0","1","0","0","0","0","-0.87","0.19","2","-8","-12","0","-0.7","-0.7","1.06","0.32","上市其他電子","電子製造服務","車用電子,桌上型電腦,筆記型電腦製造,網通設備,手機,手機製造,視訊轉換相關,消費性電子產品,週邊產品,印表機,工業電腦,硬碟相關,POS機系統,穿戴式裝置,電子製造服務,電腦系統業,家電",金寶集團旗下消費性電子代工廠
295	,"2313.TW","華通","243","-6.36","41024","6.94","2998","123.38","101.88","1.12","8","43","19","0","0","0","0","0","0","-1.92","4.64","7","13","12","-4.1","-48.6","-52.7","0","0.25","上市電子零組件","印刷電路板","軟板,印刷電路板,印刷電路板相關,HDI板",全球HDI板龍頭公司
296	,"2314.TW","台揚","14.05","-2.09","307","2.79","15","10.61","0.04","-1.4","6","0","0","0","0","0","0","0","0","-0.2","-0.02","-44","4","51","0","0","0","0","0.24","上市通信網路","衛星通訊設備","網通設備,衛星通訊設備,小型衛星地面站,低雜訊降頻器",鴻海轉投資衛星、微波通訊設備製造商
297	,"2316.TW","楠梓電","217.5","-3.76","19258","14.16","397","18.27","45.61","-2.28","6","0","0","0","1","1","0","1","1.08","3.16","-3.42","-11","39","32","0.4","8.8","9.2","1.68","0","上市電子零組件","印刷電路板","印刷電路板,印刷電路板相關,電子製造服務,電腦系統業",台灣PCB大廠，並轉投資於深交所掛牌之滬電股份
298	,"2317.TW","鴻海","259.5","-3.35","92064","4.28","36339","1402.86","241.9","3.86","9","16","56","0","1","0","0","0","0","-0.06","0.31","3","40","32","-7.5","-188.7","-196.2","0.66","0","上市其他電子","電子製造服務","電動車,車輛整車,車用電子,連接器,電子零件元件,桌上型電腦,伺服器,筆記型電腦製造,顯示器,網通設備,衛星通訊設備,手機,手機製造,雲端科技,Internet技術與基礎設施,視訊轉換相關,遊戲機,平板電腦,語音助理,消費性電子產品,週邊產品,印表機,AI伺服器,ASIC伺服器,電子書閱讀器,穿戴式裝置,電子製造服務,遊戲產業,電腦系統業,家電,液晶電視,機器人",全球最大EMS電子專業代工廠
299	,"2321.TW","東訊","13.9","0","7","0","2","3.03","0","-0.37","7","38","18","0","0","0","0","0","0","0.04","-0.1","9","-3","0","0","0","0","0","0","上市通信網路","網通設備","電話/傳真機,網通設備,消費性電子產品,智慧電網相關,電力設備",東元集團旗下台灣最大總機系統供應商
300	,"2323.TW","中環","11.35","-4.62","12483","6.3","124","108.93","1.45","-0.35","8","0","0","0","1","0","0","0","0","0.47","-0.31","6","17","13","0","0.9","0.9","0.36","0","上市光電","光碟片","非揮發性記憶體,光碟片,IC製造,週邊產品",全球前三大光碟片製造商之一
301	,"2324.TW","仁寶","36.55","-2.53","62366","4.8","1611","440.71","22.97","0.67","9","21","43","0","0","0","0","0","0","-0.15","-0.01","-2","22","8","-2.9","-8.9","-11.8","0","0","上市電腦及週邊設備","筆記型電腦製造","車用電子,伺服器,筆記型電腦製造,顯示器,網通設備,手機,手機製造,智慧型手機,平板電腦,消費性電子產品,AI伺服器,穿戴式裝置,電子製造服務,電腦系統業,家電,液晶電視",全球前五大NB代工廠
302	,"2327.TW","國巨*","1020","-4.23","46353","6.1","21129","51.47","482.2","4.29","9","71","13","0","1","0","0","0","0","0.41","-0.97","7","47","27","92.3","-79.4","12.9","3.6","0","上市電子零組件","晶片電阻","被動元件,MLCC,晶片電阻,電容,電感,鉭質電解電容",全球被動元件供應商，亦為全球晶片電阻大廠
303	,"2328.TW","廣宇","51.7","-3.18","5106","4.87","268","51.83","2.66","-0.39","5","0","0","0","0","0","0","0","0","0.01","-0.4","-2","1","-19","0","0.7","0.7","0","0.3","上市電子零組件","連接器","連接器,電子零件元件,連接線材,電子製造服務,電腦系統業",鴻海旗下電子零件代工、PCB及連接器廠
304	,"2329.TW","華泰","55.7","-4.79","11347","8.21","367","65.89","6.43","0.32","6","46","13","1","0","0","0","0","0","0.41","-0.65","3","4","12","0","1.4","1.4","0","0.23","上市半導體","IC封裝","IC封裝,IC測試,IC封裝測試,電子製造服務,電腦系統業",半導體封測及EMS廠
305	,"2330.TW","台積電","2490","-0.8","39538","1.79","645716","2593.24","990.65","22.75","12","30","40","0","1","1","0","0","0","0.02","-0.41","2","30","30","-181.9","476.9","295","0.41","0","上市半導體","晶圓代工","晶圓代工,IC製造",全球第一大晶圓代工廠
306	,"2331.TW","精英","22.3","-1.76","5658","6.39","124","55.74","1.24","-0.38","5","0","0","0","0","0","0","0","0","0.16","-0.6","-19","-17","19","-0","-0.2","-0.2","0","0","上市電腦及週邊設備","主機板","桌上型電腦,筆記型電腦製造,主機板,平板電腦,消費性電子產品,繪圖卡,電腦系統業",大同轉投資主機板及電腦產品專業代工廠
307	,"2332.TW","友訊","18.35","-3.17","26048","7.12","111","60.22","4.89","-0.35","7","0","0","0","1","0","0","1","0.45","1.2","-0.55","-1","13","8","0","-1.8","-1.8","0.55","0","上市通信網路","無線網路設備系統(WLAN)","用戶端設備,無線網路設備系統(WLAN),網通設備,資安設備,網路交換器,工業電腦,安全監控",以D-Link品牌行銷網通設備之全球領導廠商
308	,"2337.TW","旺宏","172","-7.28","206976","12.67","3408","198.18","370.85","1.4","11","52","21","1","1","1","0","0","0","0.03","-0.98","6","176","111","0.8","80.8","81.6","0.63","0","上市半導體","非揮發性記憶體","非揮發性記憶體,IC製造",全球非揮發性記憶體整合元件領導廠
309	,"2338.TW","光罩","52.9","-2.04","4516","4.63","194","36.68","2.39","-0.3","10","978","1","1","1","0","0","1","0.4","1.28","-0.51","6","-8","-6","0","1.3","1.3","0.43","0","上市半導體","光罩","光罩,IC製造",光聚晶電旗下專業光罩廠
310	,"2340.TW","台亞","43.55","1.75","30421","7.83","165","43.86","13.52","-1.06","6","0","0","0","1","0","0","0","0","0.99","-0.54","28","6","-1","0","5.4","5.4","0.83","0","上市半導體","LED晶粒","LED,LED晶粒,LED照明產品,分離式元件,二極體,電晶體",日亞化轉投資感測元件與LED發光元件公司
311	,"2342.TW","茂矽","57","-2.73","27649","12.46","90","15.75","16.38","-0.23","7","0","0","0","1","1","0","1","0.03","2.9","-0.09","1","-3","-8","0","-3.1","-3.1","1.28","0","上市半導體","晶圓代工","晶圓代工,IC製造",功率元件及電源管理IC之晶圓代工廠
312	,"2344.TW","華邦電","211.5","-4.73","263315","7.43","9518","450","560.76","3.37","13","24","54","0","1","0","0","1","3.88","2.85","-11.07","4","182","129","200.3","-313.1","-112.8","1.79","0","上市半導體","非揮發性記憶體","非揮發性記憶體,DRAM,IC製造",專注於利基型DRAM與NOR Flash市場
313	,"2345.TW","智邦","2435","-6.17","3948","10.98","13663","56.11","100.02","16.65","5","42","12","0","1","1","0","0","0","0.16","-2.78","5","57","60","-9.4","2.9","-6.5","0.72","0","上市通信網路","網路交換器","用戶端設備,網通設備,網路交換器",以網路交換器為主產品的網通設備代工大廠
314	,"2347.TW","聯強","90.2","-3.53","6744","4.38","1504","166.79","6.17","2.49","5","15","33","0","1","0","0","0","0","0.09","-0.69","18","129","65","-5.9","4","-1.9","0.26","0","上市電子通路","電腦通路商","電腦通路商,手機零售通路商,IC零組件通路商,電子元件代理商,電子通路",亞太最大、全球前三大3C產品通路商
315	,"2348.TW","海悅","71.3","-0.97","552","1.81","108","15.19","0.4","-1.94","0","16","0","0","0","0","0","0","0","-0.74","0.67","22","-55","-43","0","-0.2","-0.2","0","0","上市其他","房屋代銷","營建,房屋代銷,地產",台灣房屋代銷龍頭業者
316	,"2349.TW","錸德","13.6","-2.86","4365","5","94","69.37","0.6","0.11","5","55","9","0","0","0","0","0","0","0.24","-0.17","-1","-2","-3","0","0.4","0.4","0","0","上市光電","光碟片","光碟片,週邊產品,記憶卡,儲存設備,硬碟相關",全球前三大光碟片製造商之一
317	,"2351.TW","順德","198","-7.69","19493","11.89","361","19.28","40.53","1.47","12","42","29","1","1","0","0","0","0","0.09","-0.57","-2","37","19","1.7","-8.4","-6.7","1.36","0","上市半導體","導線架","傳產其他,文具,導線架,封測服務與材料",全球導線架前五大供應商之一
318	,"2352.TW","佳世達","31.1","-1.11","15119","3.66","492","158.05","4.72","0.14","6","33","18","0","1","0","0","0","0","0.11","-0.57","3","-2","1","-0","0.7","0.7","0.54","0","上市電腦及週邊設備","LCD顯示器","醫療服務,醫療耗材,診斷與監測用醫材,醫學影像裝置,其他醫療器材,掃瞄器,顯示器,LCD顯示器,網通設備,週邊產品,工業電腦,安全監控,電子製造服務,電腦系統業",LCD顯示器及投影機大廠
319	,"2353.TW","宏碁","33.4","-1.76","42938","3.53","1018","304.79","14.42","0.58","4","67","6","0","0","0","0","0","0","-1.7","1.38","-16","37","31","-0.4","2.1","1.7","0","0","上市電腦及週邊設備","筆記型電腦","桌上型電腦,伺服器,筆記型電腦,顯示器,投影機,平板電腦,消費性電子產品,週邊產品,AI伺服器,電競筆電,教育筆電,電競週邊,電腦系統業",全球前五大NB品牌廠
320	,"2354.TW","鴻準","56.6","-2.41","10688","3.28","801","141.45","6.12","-0.47","5","228","2","0","0","0","0","0","0","0.13","-0.25","34","-41","-30","-0","-2.2","-2.2","0","0.2","上市其他電子","鎂鋁合金","電子零件元件,散熱模組,鎂鋁合金,電子製造服務,筆記型電腦用散熱模組,電腦系統業",鴻海旗下散熱模組及鋁鎂合金廠
321	,"2355.TW","敬鵬","56.1","-4.43","9479","5.11","223","39.75","5.39","0.22","8","46","17","0","0","0","0","0","0","-1.82","4.16","8","12","5","0","0.4","0.4","0","0.31","上市電子零組件","印刷電路板","印刷電路板,印刷電路板相關",全球車用PCB龍頭廠
322	,"2356.TW","英業達","66.1","-2.51","32691","5.01","2371","358.75","21.83","1.54","12","22","55","0","1","0","0","0","0","-0.25","0.01","-2","35","31","-2.9","-7.4","-10.3","1.19","0","上市電腦及週邊設備","筆記型電腦製造","伺服器,筆記型電腦製造,AI伺服器,電子製造服務,電腦系統業",全球前五大NB代工廠
323	,"2357.TW","華碩","785","-0.38","6496","4.57","5831","74.28","51.58","12.91","6","16","38","0","1","0","0","0","0","-0.02","1.29","-16","9","35","-7.5","-29.3","-36.8","0.77","0","上市電腦及週邊設備","筆記型電腦","桌上型電腦,筆記型電腦,手機,主機板,智慧型手機,週邊產品,AI伺服器,繪圖卡,穿戴式裝置,智慧手錶,電競筆電,教育筆電,電競週邊,電腦系統業",全球最大自有品牌主機板兼NB廠
324	,"2359.TW","所羅門","140.5","2.93","4002","4.4","241","17.15","5.54","-0.16","6","0","0","0","1","0","0","0","0","-0.75","-0.32","47","67","-3","0","1.4","1.4","0.47","0.2","上市其他電子","電子元件代理商","面板業,LCM,電子元件代理商,電子通路,軟體業,電機,自動化設備,機器人,協作機器人,產業機械,電力設備",電子零組件專業代理商
325	,"2360.TW","致茂","2265","-1.95","1397","4.55","9632","42.52","32.07","11.12","8","66","12","0","1","0","0","0","0","-0.13","3.89","-7","133","94","-23.7","30.9","7.2","0.84","0.35","上市其他電子","量測儀器","半導體製程設備,設備儀器商,量測儀器",全球知名的自動測試設備品牌大廠
326	,"2362.TW","藍天","46.05","-2.44","1785","3.6","287","62.23","0.83","0.52","6","29","21","0","1","0","0","0","0","-0.36","-0.35","27","10","15","0","-0.1","-0.1","0.4","0","上市電腦及週邊設備","筆記型電腦製造","資產股,筆記型電腦製造,電腦系統業,地產,物業投資發展",筆電製造商，並轉投資大陸最大IT賣場百腦匯
327	,"2363.TW","矽統","65.9","-4.63","46404","9.55","339","51.5","31.8","-0.06","11","165","7","0","1","1","0","0","0","0","-0.4","1","89","108","0","4","4","0.56","0","上市半導體","觸控IC","繪圖IC,IC設計,觸控IC,MEMS",轉型為觸控IC設計廠商
328	,"2364.TW","倫飛","67.2","-1.75","248","3.36","35","5.24","0.17","1.29","7","29","24","0","0","0","0","0","0","0","-0.14","-8","3","4","0","-0","0","0","0.25","上市電腦及週邊設備","強固電腦","工業電腦,強固電腦,電腦系統業",主攻軍工規格NB廠商
329	,"2365.TW","昆盈","33.5","-2.62","1919","3.92","74","22.15","0.65","0.02","12","162","7","0","0","0","0","0","0","-0.47","-0.23","-10","26","10","0","0.2","0.2","0","0.24","上市電腦及週邊設備","滑鼠","車用電子,行車紀錄器,滑鼠,鍵盤,週邊產品,電競週邊",「Genius」電腦週邊產品商
330	,"2367.TW","燿華","58.1","-4.13","21130","4.46","410","70.63","12.46","-0.43","6","0","0","0","0","0","0","0","0","-0.77","-0.36","28","16","-8","0","-0.7","-0.7","0","0.25","上市電子零組件","印刷電路板","印刷電路板,印刷電路板相關",台灣前三大手機印刷電路板廠之一
331	,"2368.TW","金像電","1265","-8.68","9348","10.11","6541","52.11","120.15","9.25","10","45","22","1","1","0","0","0","0","0.03","3.63","20","87","67","-26.4","-32","-58.4","0.76","0.26","上市電子零組件","印刷電路板","印刷電路板,印刷電路板相關,HDI板",全球最大伺服器用板製造商
332	,"2369.TW","菱生","44.55","10","83496","10","169","38.01","36.07","-0.03","9","205","4","0","1","1","0","0","0","0.9","-0.93","13","39","37","0","8.4","8.4","0.6","0","上市半導體","IC封裝","IC封裝,IC測試,IC封裝測試",台灣專注於類比IC的小型封裝廠
333	,"2371.TW","大同","27.7","-1.6","11970","2.31","596","215.08","3.33","-0.03","6","40","15","0","0","0","0","0","0","-0.14","-0.29","-13","-14","1","-0.1","-0.3","-0.4","0","0.2","上市電機機械","重電設備","資產股,系統整合,電子元件代理商,電子通路,軟體業,小家電,冷氣機,家電,電線電纜,液晶電視,電機,重電設備,變電設備,電氣開關設備,智慧電網相關,車用充電相關,配電工程,配電盤,變頻器,充電樁,電力設備",台灣重電及家電大廠，並擁有土地資產
334	,"2373.TW","震旦行","58.2","0.17","73","1.03","137","23.62","0.04","-0.23","5","35","14","0","1","0","0","0","0","0.01","-0.13","-15","-4","-4","0","0","0","0.06","0","上市其他電子","辦公用品設備","家居用品,辦公室傢俱,電子其他,辦公用品設備",台灣最大的辦公設備與辦公家俱通路商
335	,"2374.TW","佳能","76.7","2.82","8554","4.42","258","33.8","6.48","0.53","3","30","10","1","1","0","0","0","0","0.43","0.04","-7","28","61","0","0.5","0.5","0.31","0.24","上市光電","光學鏡片／頭","數位相機,數位相機組裝,光學鏡片/頭,手機鏡頭模組,光學元件,手機零組件",以車載鏡頭及AI相機應用為主
336	,"2375.TW","凱美","200.5","-8.45","14171","7.99","218","10.87","29.22","0.19","10","132","8","0","1","0","0","1","0.88","2.27","-1.99","-6","2","7","0","-6.2","-6.2","2.14","0","上市電子零組件","鋁質電解電容","被動元件,晶片電阻,鋁質電解電容,散熱風扇馬達,散熱模組",國巨旗下的專業鋁質電容廠
337	,"2376.TW","技嘉","330.5","-2.65","8905","3.39","2214","66.99","29.63","13.22","8","9","89","0","1","0","0","0","0","-0.16","-0","-6","5","45","-2.6","-20.7","-23.3","0.81","0.22","上市電腦及週邊設備","主機板","伺服器,筆記型電腦,主機板,週邊產品,AI伺服器,繪圖卡,電競筆電,電競週邊,電腦系統業",全球前四大主機板廠商之一
338	,"2377.TW","微星","133.5","-2.55","14244","3.65","1128","84.49","19.08","-0.06","9","9","100","0","1","0","0","0","0","0.04","-0.53","-3","-24","-7","3.5","2.2","5.7","0.75","0","上市電腦及週邊設備","主機板","桌上型電腦,伺服器,筆記型電腦,主機板,週邊產品,繪圖卡,電競筆電,電競週邊,電腦系統業",台灣知名主機板及電競筆電廠
339	,"2379.TW","瑞昱","863","-4.11","8046","12.56","4449","51.55","72.02","7.58","10","30","33","0","1","1","0","0","0","0.27","-0.94","-2","22","9","-0.9","7.1","6.2","1","0","上市半導體","網路通訊IC","網路卡IC,集線器IC,無線網路IC,IC設計,網路通訊IC,LCD控制IC,PC週邊IC,影音IC,安全監控IC,數位電視IC",全球超高速乙太網路IC設計龍頭廠商
340	,"2382.TW","廣達","372.5","-1.97","16363","3.42","14388","386.26","60.91","6.99","4","18","22","0","1","0","0","0","0","-0.15","0.75","-8","94","83","15.1","-3.2","11.9","0.54","0","上市電腦及週邊設備","筆記型電腦製造","伺服器,筆記型電腦製造,AI伺服器,電子製造服務,電腦系統業",全球前五大NB代工廠
341	,"2383.TW","台光電","5700","-2.15","2139","4.81","20424","35.83","118.49","21.19","8","97","8","0","1","0","0","0","0","0.2","0.96","12","115","73","-2.9","92.2","89.3","1.18","0","上市電子零組件","銅箔基板","銅箔基板,印刷電路板相關",全球第一大無鹵素板廠、台灣第二大CCL廠
342	,"2385.TW","群光","110","-3.51","6497","3.51","836","76.57","7.2","1.07","5","12","42","0","0","0","1","0","0","-3.22","15.52","-1","-11","-5","-2.6","-2.2","-4.8","0","0.29","上市電子零組件","鍵盤","電源供應器,電子零件元件,鍵盤,週邊產品,電競週邊",全球鍵盤及電源供應器大廠
343	,"2387.TW","精元","38.7","-2.89","816","2.89","76","19.53","0.32","-0.26","8","0","0","0","0","0","0","0","0","-0.37","0.49","1","-13","-8","0","-0.1","-0.1","0","0.13","上市電腦及週邊設備","鍵盤","鍵盤,週邊產品",全球知名NB鍵盤廠
344	,"2388.TW","威盛","79.6","-5.69","25639","12.09","443","55.6","21.9","-0.57","6","0","0","0","1","0","0","0","0","0.9","-1.81","-0","88","34","0","14","14","0.84","0","上市半導體","CPU","車用電子,CPU,其他IC,IC設計,晶片組,嵌入式晶片,高速傳輸介面IC,顯示器,數位看板",支援x86平台之IC解決方案廠商
345	,"2390.TW","云辰","12.05","-0.82","1142","3.29","23","19.26","0.14","-0.07","5","0","0","0","1","0","0","0","0","-0.21","-0.17","22","21","-13","0","-0","0","0.48","0","上市其他電子","安全監控","系統整合,軟體業,工業電腦,安全監控",從事智慧安防系統及智慧控制系統業務
346	,"2392.TW","正崴","39.25","-2","1554","3.5","201","51.23","0.62","-2.92","7","3","233","0","1","0","0","0","0","0.11","-0.5","-3","16","-2","0","0.2","0.2","0.37","0","上市電子零組件","連接器","工業用電池,車用鋰電池,電源供應器,連接器,消費用電池,電子零件元件,3C通路商,電子通路,電池,週邊產品,連接線材",生產3C產品連接器、電池模組、電源管理模組之廠商
347	,"2393.TW","億光","69.5","-1.84","2758","2.82","308","44.34","1.93","0.3","6","30","20","0","1","0","0","1","1.47","1.38","-2.02","1","10","2","-0.3","-1","-1.3","0.21","0","上市光電","LED封裝","LED,LED封裝,LED照明產品",全球前十大LED封裝廠
348	,"2395.TW","研華","487.5","-2.4","2317","4.4","4233","86.83","11.37","4.85","8","35","23","0","1","0","0","0","0","-0.08","-0.65","-6","32","24","0.1","0.6","0.7","0.7","0","上市電腦及週邊設備","工業電腦","工業電腦",全球工業電腦龍頭廠商
349	,"2397.TW","友通","59.5","-3.41","726","3.57","68","11.45","0.44","0.88","7","13","54","0","0","0","0","0","0","-0.31","0.21","-4","27","24","0","-0.1","-0.1","0","0.17","上市電腦及週邊設備","工業電腦","工業電腦",佳世達轉投資工業電腦嵌入式解決方案供應商
350	,"2399.TW","映泰","50.9","-1.36","10504","6.01","91","17.81","5.37","-0.43","6","0","0","0","1","0","0","1","0.39","3.4","-1.32","8","48","4","0","-0.2","-0.2","0.78","0","上市電腦及週邊設備","主機板","主機板,工業電腦,繪圖卡,電腦系統業",台灣主機板、顯示卡廠商
351	,"2401.TW","凌陽","32.8","-3.53","15448","4.85","194","59.2","5.11","0.25","11","66","17","0","1","0","0","1","0.83","2.48","-2.07","6","29","16","0","2.7","2.7","0.81","0","上市半導體","消費性IC","DSP,IC設計,消費性IC,光碟機驅動IC,設計IP,影音IC",台灣多媒體IC設計廠商
352	,"2402.TW","毅嘉","68.3","-4.21","7910","5.33","210","30.75","5.48","0.12","9","82","11","1","1","0","0","0","0","0.18","0.88","-1","14","15","0","0.6","0.6","0.41","0","上市電子零組件","軟板","其他電子零件,電子零件元件,軟板,印刷電路板相關",軟板及塑膠機構件廠
353	,"2404.TW","漢唐","1260","-1.56","2277","4.69","2401","19.06","29","15.63","10","23","43","0","1","0","0","0","0","1.07","0.34","14","85","83","0.8","-3.8","-3","0.74","0","上市其他電子","廠務工程","電子其他,廠務工程",台積電最大的無塵室供應商
354	,"2406.TW","國碩","33.8","-5.06","13785","6.32","119","35.09","4.74","0.25","11","12","92","0","0","0","0","0","0","-2.89","2.17","-9","121","152","0","-2.1","-2.1","0","0","上市光電","太陽能系統運用","太陽能,太陽能系統運用,太陽能導電漿",提供太陽電池關鍵材料與發電系統整合服務商
355	,"2408.TW","南亞科","454.5","-10","164236","9.01","14083","345.02","772.74","10.6","14","14","100","0","1","0","0","1","5.69","2.3","-13.08","9","730","650","150.6","-87.4","63.2","1.54","0","上市半導體","DRAM","DRAM,IC製造",台塑集團旗下DRAM大廠
356	,"2409.TW","友達","29.05","-6.14","957929","12.92","2192","754.71","294.42","-0.24","4","0","0","0","1","1","0","1","1.82","1.83","-3.32","8","-1","-4","-0","8.3","8.3","1.06","0","上市光電","TFT-LCD","面板業,中小尺吋面板,TFT-LCD,OLED,LED,MicroLED,觸控面板",全球前五大面板大廠之一
357	,"2412.TW","中華電","144","-0.35","11415","1.04","11171","775.74","16.51","0.94","7","27","26","0","1","0","0","0","0","0.05","-0.17","-5","5","7","0.4","-8.9","-8.5","0.11","0","上市通信網路","電信／數據服務","多軌道衛星,網通設備,電信/數據服務,通訊服務,衛星通訊服務,行動通訊",台灣電信業龍頭
